body_height,body_height_time,body_temperature
100.0,2021,0.0
165.0,2014,0.0
177.3,2018,0.0
144.1,2021,41.017
172.9,2015,37.125
172.7,2020,0.0
92.6,2019,0.0
183.6,2017,38.577
176.5,2017,0.0
190.2,2015,37.576
0.0,0,0.0
76.6,2021,0.0
186.0,1973,37.48
121.4,2016,37.558
65.1,2021,0.0
184.5,2016,37.419
176.1,2014,0.0
178.5,2015,37.849
170.3,2019,0.0
180.4,2015,0.0
74.1,2020,41.232
0.0,0,37.808
170.8,2020,37.113
70.0,1967,0.0
71.9,2021,0.0
51.2,1961,0.0
164.3,2014,0.0
172.0,2015,0.0
126.8,2020,41.428
93.8,2019,0.0
166.4,2020,41.693
134.6,2019,0.0
84.2,2021,0.0
74.4,1967,0.0
167.8,2021,37.779
56.1,2006,0.0
178.5,2021,37.607
185.7,2021,37.122
163.3,2017,0.0
126.0,2014,0.0
175.9,2021,37.712
181.2,2017,37.306
170.0,2015,37.674
111.5,2016,0.0
182.1,2019,37.11
93.3,2005,37.194
67.5,2021,0.0
178.3,2018,0.0
181.6,2020,37.493
0.0,0,0.0
70.0,2021,0.0
0.0,0,37.881
187.3,2019,39.456
74.7,2021,37.399
101.5,2021,39.308
177.7,2018,0.0
163.3,2019,37.927
66.8,2021,0.0
175.2,2021,40.451
123.7,2021,37.114
119.3,2018,37.857
169.7,2014,37.021
165.0,2019,37.724
91.2,2021,41.564
88.8,2021,38.437
173.1,2021,37.992
0.0,0,37.415
56.0,2021,0.0
140.3,2012,37.349
167.7,2014,37.473
165.7,2019,37.128
92.8,2015,37.861
173.9,2016,37.012
107.4,2021,0.0
165.2,2021,37.283
175.2,2020,40.08
167.0,2018,37.71
139.1,2019,37.056
178.3,2019,0.0
171.8,2018,37.978
177.2,2017,0.0
113.5,2019,38.234
187.9,2015,37.425
83.6,2021,0.0
0.0,0,0.0
180.4,2015,37.619
95.5,2021,38.791
142.2,2012,37.132
122.0,2021,37.546
175.4,2019,0.0
131.7,2017,37.689
140.0,2014,37.504
184.9,2017,37.945
173.5,2021,37.775
111.3,2020,39.308
147.8,2019,0.0
73.4,2021,0.0
130.0,2015,37.85
77.6,2021,0.0
130.5,2021,37.605
58.8,2021,0.0
75.6,2016,37.959
80.7,2021,0.0
188.5,2015,37.621
69.7,2020,0.0
191.4,2012,0.0
78.4,2021,0.0
188.5,2014,37.481
126.3,2012,0.0
171.1,2020,38.462
149.5,2012,37.91
127.6,2017,37.309
131.8,2018,38.126
111.2,2016,37.258
85.8,2021,0.0
79.0,2021,37.604
144.0,2021,37.84
170.6,2019,0.0
180.8,2020,38.882
164.3,2018,0.0
166.1,1932,0.0
173.5,2017,37.077
132.2,2019,37.246
164.3,2014,37.713
150.2,2021,39.646
169.4,2019,37.882
107.3,2019,0.0
119.2,2021,37.993
149.7,2018,0.0
179.4,2014,0.0
176.1,2018,37.776
179.6,2019,0.0
174.3,2016,37.474
137.6,2018,38.633
184.6,2021,37.553
0.0,0,0.0
178.1,2021,37.622
173.7,2019,37.968
171.6,2013,37.017
179.4,2016,37.351
175.6,2018,0.0
179.4,2015,39.291
170.3,2017,0.0
171.8,2014,0.0
177.0,2016,37.994
167.2,2020,0.0
89.8,2021,41.784
172.2,2019,0.0
160.1,2019,37.056
57.4,1972,37.543
97.1,2021,39.004
56.6,1963,0.0
108.3,2019,38.341
95.5,2019,38.892
165.7,2020,37.552
183.4,2021,37.914
117.2,2017,0.0
73.5,2018,0.0
98.7,2021,40.737
184.5,2014,38.438
168.8,2020,39.193
132.1,2018,0.0
178.1,2021,39.77
176.5,2020,37.805
173.3,2016,0.0
92.7,2021,0.0
166.8,2019,0.0
139.7,2021,41.32
85.3,2012,37.96
76.2,2021,0.0
123.4,2017,0.0
134.4,2016,0.0
171.6,2017,37.76
107.6,2021,39.902
45.1,2021,0.0
174.0,2018,0.0
184.9,2012,38.785
176.7,2019,0.0
111.0,2015,37.484
162.1,2021,37.706
148.4,2021,40.157
82.5,2016,37.538
68.5,2019,0.0
144.0,2019,37.088
134.9,2018,0.0
72.5,2021,0.0
70.5,2021,0.0
88.4,2019,37.24
172.2,2018,37.46
170.8,2015,37.961
178.5,2019,37.979
187.7,2014,0.0
115.7,2020,37.919
97.4,2019,38.575
132.0,2019,0.0
178.3,2021,37.572
80.4,2015,38.569
184.2,2018,37.057
65.2,2021,0.0
173.1,2015,41.255
128.2,2020,39.553
90.2,2017,37.677
78.6,2019,37.446
64.9,2021,0.0
173.6,2021,0.0
82.7,2021,37.934
172.2,2013,37.697
177.7,2021,0.0
178.1,2021,37.859
173.9,2016,37.209
73.7,2021,0.0
98.3,2021,38.758
169.1,2017,38.838
91.5,2020,37.323
174.1,2020,38.813
171.1,2014,39.33
150.1,2014,37.485
158.0,2020,37.909
139.0,2019,0.0
138.1,2013,37.465
175.7,2018,0.0
140.7,2013,38.706
151.4,1991,37.348
158.6,2019,38.615
79.0,2018,0.0
108.4,2018,0.0
140.2,2021,0.0
149.2,2016,37.739
134.4,2014,37.077
0.0,0,39.259
99.6,2016,0.0
165.1,2020,37.887
0.0,0,0.0
182.3,2015,37.58
171.8,2018,37.745
110.5,2014,37.649
81.1,1930,37.907
139.2,2021,39.083
65.2,2021,0.0
57.7,2021,0.0
80.9,2021,37.364
69.7,1956,37.821
131.8,2014,0.0
179.6,2017,37.289
87.3,2021,0.0
120.7,2020,37.87
102.6,2019,0.0
175.6,2017,0.0
50.8,2021,0.0
136.5,2012,0.0
181.0,2019,37.592
86.9,2002,0.0
174.7,2013,37.922
165.9,2017,0.0
168.0,2015,0.0
153.7,2016,37.844
131.3,1998,37.365
175.6,2018,0.0
182.6,2020,37.402
176.1,2015,37.03
185.2,2021,37.942
94.4,2015,38.846
169.7,2014,0.0
180.2,2018,0.0
184.2,2015,0.0
59.2,2021,0.0
177.9,2015,37.185
159.0,2014,37.782
188.5,2020,37.087
181.4,1994,38.886
75.8,2021,0.0
130.7,2021,38.809
181.7,2019,37.599
143.0,2018,0.0
134.2,2014,37.888
179.4,2021,0.0
162.1,2018,0.0
170.3,2019,0.0
173.9,2013,0.0
115.7,2021,40.232
97.0,2012,37.353
178.6,2021,37.73
169.7,2010,37.23
77.7,2021,0.0
122.2,2015,0.0
81.0,2021,0.0
56.9,2021,0.0
92.2,2017,0.0
179.4,2020,0.0
171.8,2020,37.956
170.6,2017,37.394
176.7,2016,0.0
75.9,2015,0.0
56.9,2021,0.0
142.2,2021,37.742
154.5,2016,0.0
187.3,2015,0.0
175.2,2021,37.205
0.0,0,0.0
177.6,2019,37.093
176.5,2020,37.128
185.3,2014,37.316
115.6,2016,0.0
0.0,0,38.923
170.3,2001,37.744
174.3,2021,38.189
120.1,2017,37.284
82.4,2021,37.799
91.0,2014,37.939
51.3,2021,0.0
141.1,2020,37.573
96.6,1999,0.0
87.6,2021,40.963
78.6,2020,37.074
0.0,0,0.0
129.5,1984,37.335
166.3,2017,0.0
186.0,2017,37.653
65.9,2020,0.0
80.8,2021,0.0
85.0,2021,40.716
135.4,2013,37.221
176.5,2021,0.0
57.6,2021,0.0
169.1,2018,37.397
74.1,2018,0.0
176.8,2014,37.379
0.0,0,37.598
128.4,2020,37.816
171.8,2019,0.0
145.2,2014,37.105
0.0,0,0.0
94.4,2017,37.671
183.1,2017,0.0
184.2,2021,38.04
139.4,2020,37.707
186.0,2012,37.118
98.3,2014,0.0
140.3,2018,37.761
62.2,2021,0.0
108.3,2020,0.0
76.6,2019,37.382
60.7,1953,0.0
72.5,2021,0.0
142.2,2020,37.605
83.6,2021,37.91
0.0,0,37.531
0.0,0,37.044
0.0,0,0.0
0.0,0,0.0
102.9,2021,37.832
142.3,2012,0.0
105.5,2021,37.975
178.6,2015,37.727
188.5,2018,37.546
167.2,2014,37.195
183.1,2019,37.399
89.7,2021,40.435
123.1,2020,37.284
140.7,2021,40.912
169.9,2021,40.699
76.2,2021,0.0
176.8,2017,37.892
75.2,2019,0.0
67.1,2021,0.0
176.0,2012,0.0
168.8,2018,0.0
175.8,2021,38.128
101.3,1928,38.077
78.1,2016,37.854
158.0,2015,0.0
173.7,2020,37.925
173.7,2018,0.0
188.5,2017,37.626
181.6,2021,37.455
178.8,2018,37.207
180.4,2015,0.0
143.4,2021,0.0
174.7,2020,41.236
177.0,2020,37.313
180.0,2014,37.942
0.0,0,37.703
175.0,2020,41.596
169.7,2020,0.0
89.8,2021,37.517
77.6,2020,40.689
72.6,1984,0.0
165.0,2019,37.574
179.4,2013,38.689
160.1,2012,37.037
176.3,2021,37.088
0.0,0,0.0
178.1,2019,37.735
178.5,2018,37.73
172.9,2019,0.0
0.0,0,0.0
179.4,2019,37.205
137.0,2021,38.848
0.0,0,0.0
131.0,2018,37.457
176.1,2019,37.231
109.4,2021,0.0
129.0,2020,38.842
173.9,1972,0.0
177.7,2016,0.0
180.4,1983,37.298
97.0,2020,37.564
147.1,2018,0.0
74.4,2021,0.0
103.0,2020,38.483
72.1,1946,0.0
112.6,2017,0.0
163.3,2017,37.204
0.0,0,0.0
80.5,2018,0.0
91.6,1961,37.983
73.9,2021,0.0
101.6,2016,0.0
95.6,2021,39.03
157.3,2018,0.0
172.5,2021,0.0
0.0,0,0.0
180.0,2021,37.498
77.9,2021,39.39
172.2,2021,0.0
184.5,2015,37.605
158.1,2016,0.0
166.8,2021,39.231
77.1,2021,0.0
174.8,2018,37.596
179.0,2021,0.0
69.5,2021,0.0
109.8,2021,38.295
85.9,1961,0.0
72.7,2021,0.0
0.0,0,0.0
173.1,2019,0.0
88.3,2021,0.0
84.5,2021,37.604
151.8,2021,37.945
127.5,2021,0.0
176.1,2019,37.943
174.8,2016,0.0
181.9,2015,37.108
142.7,2016,0.0
0.0,0,0.0
92.3,2021,40.146
182.3,2021,0.0
154.5,2021,37.871
95.3,2021,39.622
48.6,2021,0.0
167.2,2018,37.224
174.1,2014,0.0
146.6,2012,38.952
177.1,2017,0.0
174.3,2021,38.2
65.7,2021,37.336
187.3,2018,37.181
169.4,2013,37.371
166.8,2018,37.902
83.8,2013,37.428
173.7,2013,37.964
182.8,2017,37.445
187.3,2020,0.0
173.7,2019,37.541
173.9,2014,0.0
67.8,2021,0.0
157.2,1977,0.0
101.1,2019,0.0
74.2,2021,0.0
170.3,2020,0.0
163.9,1979,0.0
81.5,2018,37.475
84.7,2021,37.203
87.8,2021,38.282
172.2,2012,0.0
175.0,2019,0.0
181.0,2018,37.266
172.0,2020,0.0
166.8,2015,37.196
167.2,2021,37.027
79.7,2017,37.975
185.6,2021,40.011
130.5,2014,0.0
80.0,2021,0.0
109.9,2021,0.0
172.7,2020,40.291
102.8,2011,0.0
137.8,2019,0.0
76.0,2015,0.0
173.5,2020,40.374
174.7,2020,39.271
177.6,2011,37.456
186.8,2015,37.415
184.3,2015,0.0
165.7,2017,0.0
55.7,2021,0.0
58.4,2021,0.0
76.6,2016,37.089
105.0,2017,38.89
98.2,2020,41.378
93.2,2019,37.106
71.3,2021,37.391
52.2,2021,0.0
183.6,2018,0.0
173.3,2018,0.0
0.0,0,37.705
174.5,2018,37.884
185.6,2017,37.653
131.4,2017,37.52
127.3,2002,37.845
168.6,2020,37.454
100.5,2017,37.311
175.2,1989,0.0
185.7,2012,0.0
173.5,2015,0.0
176.1,2018,37.044
0.0,0,0.0
183.9,2021,37.884
163.3,2021,38.353
177.7,1995,37.274
66.3,2021,0.0
160.8,2018,37.403
125.7,2019,37.282
143.0,2015,0.0
92.9,2021,42.14
193.3,2016,0.0
106.9,2021,37.984
183.9,2018,0.0
72.3,2021,0.0
168.4,2014,0.0
177.7,2020,37.079
170.6,2021,37.191
109.9,1992,0.0
177.2,2020,37.52
171.0,2016,37.602
57.4,2021,0.0
163.3,2013,37.484
75.5,2021,0.0
95.8,2021,41.1
107.9,2019,0.0
186.8,2020,0.0
125.4,2017,37.756
89.2,2021,38.922
152.5,2021,0.0
165.0,2020,38.486
171.4,2012,0.0
168.8,2015,0.0
172.2,2021,0.0
58.2,2021,0.0
99.2,2019,0.0
71.7,2021,38.178
168.4,2018,0.0
73.3,1995,0.0
129.3,2014,37.203
171.7,2018,39.052
180.6,2012,37.977
103.3,2012,37.074
176.5,2021,0.0
181.9,2017,37.456
86.9,2021,41.958
87.1,2016,0.0
71.3,1951,37.941
53.9,2018,0.0
113.8,2016,0.0
81.2,2021,0.0
171.6,2014,0.0
0.0,0,0.0
164.3,2018,0.0
186.0,2020,41.171
129.1,2013,0.0
159.7,2014,39.234
181.6,2019,37.593
0.0,0,0.0
175.8,2016,0.0
131.2,2020,37.993
107.3,2013,0.0
59.4,2021,0.0
118.7,2019,37.279
154.9,2021,37.655
105.9,2021,39.405
55.5,1989,0.0
136.1,2021,0.0
0.0,0,0.0
85.5,2012,39.344
185.7,2015,37.412
179.4,2021,38.624
97.7,2019,37.98
179.6,2017,0.0
181.9,2018,0.0
65.7,1978,0.0
165.4,2018,37.706
105.4,2012,38.311
72.1,2021,0.0
112.8,2021,37.248
173.3,2013,37.398
88.0,2021,37.819
81.2,2021,0.0
177.6,2015,37.054
169.8,2021,37.397
180.6,1996,0.0
78.8,2015,37.809
165.0,2021,37.105
168.4,2021,37.601
72.3,2021,0.0
170.6,2018,0.0
178.4,2021,37.376
148.7,2016,0.0
177.7,2017,0.0
165.7,2016,0.0
124.0,2020,37.729
165.0,2020,39.192
183.9,2020,37.289
179.6,2021,37.3
135.7,2019,0.0
173.1,2020,0.0
0.0,0,0.0
94.5,2020,40.704
124.3,2019,37.454
159.9,2016,37.99
170.9,2013,0.0
0.0,0,39.019
172.0,2019,38.15
74.2,2021,37.57
174.1,2015,37.933
122.3,2021,37.99
0.0,0,37.535
0.0,0,0.0
152.2,2020,37.028
130.0,2017,37.198
80.6,2014,37.417
122.3,2016,0.0
169.6,2021,41.743
59.7,2020,0.0
162.0,2021,37.35
128.2,2021,38.842
76.6,2021,0.0
65.7,2021,0.0
86.4,2020,38.677
65.1,2019,0.0
85.2,2021,40.687
86.9,2021,40.487
93.5,2021,38.584
101.5,2021,40.92
66.8,2021,0.0
106.3,2020,38.968
115.0,2018,37.835
90.7,2021,38.426
74.8,2016,38.472
89.5,2007,0.0
52.3,2021,0.0
79.6,2020,37.968
79.4,2018,37.484
59.1,2021,0.0
170.3,2020,40.105
176.1,2017,0.0
90.2,2021,39.521
82.6,2007,0.0
174.3,2021,37.653
177.5,2018,37.747
190.2,2012,37.549
90.6,2014,0.0
57.0,2021,0.0
89.5,2018,0.0
71.9,2021,0.0
80.4,2016,0.0
119.4,2021,38.966
49.6,2021,0.0
96.2,2019,37.997
66.1,2014,0.0
135.9,2014,39.271
67.1,2013,0.0
116.9,2016,38.345
81.3,2021,0.0
151.5,2021,0.0
88.9,2021,41.002
113.6,2020,37.724
91.0,2021,38.379
169.4,2021,0.0
178.5,2019,37.249
181.2,2016,0.0
81.0,2021,41.275
0.0,0,0.0
92.8,2021,41.107
126.8,2021,39.372
79.3,2021,38.853
137.9,2021,37.755
102.6,2019,0.0
68.2,2021,0.0
80.9,2021,39.364
62.1,2021,0.0
148.3,2021,0.0
100.1,2019,37.485
80.0,2021,0.0
154.2,2018,37.052
122.3,2021,41.579
83.0,2019,0.0
84.6,2020,39.841
69.6,2021,37.222
50.6,2021,0.0
168.4,2014,37.441
96.3,2019,0.0
169.5,2012,0.0
177.2,1980,37.111
123.1,2021,0.0
93.0,2015,37.88
99.6,2021,40.772
78.4,2021,0.0
81.0,2012,0.0
144.4,2016,0.0
106.5,2020,41.43
91.4,2021,37.87
95.5,2021,38.182
103.2,2021,0.0
67.1,2017,0.0
90.5,2019,37.222
110.9,2018,39.12
88.9,2021,41.103
126.9,2016,37.278
183.2,1955,37.522
62.5,1952,0.0
90.0,2021,37.751
70.0,2021,0.0
117.8,2016,37.635
90.0,2014,0.0
81.8,2017,37.709
135.1,2021,37.958
74.4,2020,40.274
67.8,1990,0.0
62.1,2020,0.0
66.3,2019,37.266
114.6,2014,37.333
121.9,2019,39.33
96.6,2017,0.0
65.1,2012,37.413
75.7,2021,37.349
92.5,2018,38.536
93.9,2016,0.0
71.8,2013,37.186
163.0,2021,40.627
92.1,2018,37.097
62.0,2021,0.0
167.0,2020,37.635
71.8,2021,0.0
68.8,2021,0.0
129.0,2021,38.484
150.8,2018,37.572
143.2,2019,37.676
94.3,2017,0.0
112.3,2015,0.0
78.1,2017,37.042
109.0,2017,38.859
137.2,2019,38.626
77.2,2020,37.964
92.6,2021,39.826
88.3,2020,37.557
126.2,2021,40.995
163.3,2015,0.0
187.9,2019,37.374
173.3,2020,0.0
70.3,1974,0.0
0.0,0,0.0
163.4,2021,37.086
77.2,2021,37.825
94.0,2020,0.0
190.2,2015,0.0
170.0,2018,37.043
90.7,2021,39.634
169.4,2021,37.981
64.7,2015,37.06
167.0,2012,37.134
105.2,2018,37.63
167.7,2017,39.028
85.0,2021,0.0
193.3,2012,0.0
176.0,2016,37.825
169.4,2014,0.0
181.4,2014,37.73
129.2,2013,38.085
135.2,2012,0.0
73.0,2021,0.0
75.2,2020,37.974
0.0,0,37.532
178.5,2016,0.0
183.6,2021,37.186
184.5,2019,0.0
128.8,2014,0.0
174.8,2017,0.0
132.4,2015,0.0
178.6,1996,0.0
175.2,2021,0.0
111.2,2019,37.477
170.6,2012,37.751
116.9,2020,39.399
48.7,2021,0.0
183.4,2015,0.0
148.3,2020,41.765
154.5,2013,37.682
175.3,2020,38.468
180.4,2018,37.042
118.2,2016,37.765
175.6,2014,0.0
137.4,2015,37.659
143.6,2021,41.62
118.0,2020,37.73
177.2,2013,37.861
168.3,2021,41.714
154.1,2018,0.0
109.7,2021,0.0
106.1,2021,0.0
164.3,2018,37.467
182.6,2016,37.843
168.7,2013,37.621
168.8,2017,0.0
182.3,1992,0.0
64.8,2021,0.0
166.6,2018,37.744
95.0,2021,38.141
0.0,0,0.0
81.2,2021,0.0
173.1,2016,37.827
178.3,2012,0.0
146.7,2015,37.208
0.0,0,0.0
180.2,2019,0.0
91.4,2014,37.359
0.0,0,0.0
0.0,0,0.0
176.3,2021,0.0
59.5,2021,0.0
127.9,2017,37.561
55.9,2021,0.0
161.9,1978,37.781
172.7,2013,0.0
103.3,2020,37.176
154.6,2021,41.669
100.1,1997,0.0
174.3,2021,0.0
103.2,2017,37.355
168.0,2021,37.516
177.4,2019,0.0
177.9,2017,0.0
102.5,2019,0.0
0.0,0,37.845
116.9,2017,37.858
58.5,2021,37.503
94.3,2013,37.426
166.8,2021,38.047
0.0,0,0.0
149.8,2019,37.513
63.7,2021,0.0
186.0,2018,37.664
68.4,2020,42.081
127.1,2016,0.0
84.1,2021,0.0
61.2,2013,0.0
107.0,2021,0.0
178.8,2020,37.401
172.5,2021,37.608
171.6,2019,37.864
162.1,2016,0.0
125.7,2021,0.0
62.4,2019,0.0
70.5,2021,0.0
172.5,2018,0.0
71.1,2021,0.0
170.3,2012,0.0
133.0,2021,40.147
177.6,2020,37.41
75.0,2021,0.0
169.8,2019,39.777
0.0,0,0.0
173.7,2019,37.475
79.5,2019,0.0
60.9,2021,0.0
92.9,2021,38.787
174.8,2018,0.0
165.7,2012,0.0
176.3,2021,0.0
157.9,2018,0.0
168.8,2015,37.48
180.8,2021,37.26
174.5,2019,37.293
65.1,2021,0.0
168.9,2017,0.0
180.8,2016,37.354
129.9,2021,38.88
147.6,2018,37.835
170.6,2013,37.643
163.5,2005,37.933
96.9,2021,37.189
63.8,2009,0.0
58.8,2021,0.0
76.2,2020,39.897
135.5,2018,38.907
86.4,2016,0.0
73.7,2020,39.249
0.0,0,37.523
177.2,2019,37.905
175.0,2020,0.0
185.0,2021,38.326
161.9,1972,0.0
175.4,2020,40.037
75.4,2021,0.0
108.3,2015,0.0
66.5,1972,0.0
93.9,2021,38.351
110.2,2017,0.0
0.0,0,37.108
153.6,2013,0.0
155.3,2018,37.773
170.3,2012,0.0
175.2,2018,37.862
184.5,2012,37.319
78.4,2019,0.0
162.2,2020,40.124
115.4,2021,39.082
93.0,2020,41.801
71.5,2021,0.0
82.0,2020,38.992
171.3,2020,41.154
170.9,2017,0.0
81.0,2013,37.931
138.0,2020,0.0
177.6,2021,0.0
177.1,2016,38.896
177.4,2016,0.0
143.9,2021,39.545
171.8,2016,41.944
55.7,2021,0.0
90.6,2019,37.585
185.6,2020,41.556
0.0,0,0.0
190.2,2012,0.0
169.6,2012,37.705
166.3,2019,37.561
159.6,2020,39.111
178.5,2014,37.6
179.2,2020,37.747
99.9,2015,37.923
105.4,2019,38.526
100.9,2021,42.177
73.6,2021,0.0
156.0,2021,38.122
119.6,2020,37.612
186.4,2020,0.0
180.2,2021,37.968
80.9,2014,37.508
178.8,2015,0.0
97.2,2021,37.257
93.5,2021,38.374
158.8,1971,0.0
173.3,2020,0.0
173.3,2021,39.438
153.9,2017,37.815
58.9,2021,0.0
83.1,2021,0.0
124.0,2021,38.072
134.7,2019,37.25
58.3,1981,0.0
98.3,2021,38.552
124.0,2019,37.825
87.9,2021,40.539
114.5,2017,37.052
91.4,2020,38.707
62.0,1993,0.0
103.8,2018,0.0
88.9,2021,39.797
112.3,2020,37.928
96.9,2018,0.0
96.0,2021,39.209
101.2,2021,39.824
91.8,2013,37.146
183.4,2021,37.514
0.0,0,0.0
182.3,2020,38.54
168.8,2019,38.791
175.0,2001,37.583
147.6,2015,38.866
187.2,2015,0.0
0.0,0,0.0
167.2,2021,41.326
175.8,2018,0.0
167.7,2021,0.0
68.9,2002,0.0
57.0,1987,0.0
68.5,2020,0.0
179.4,2006,37.128
178.8,2018,37.046
179.0,2021,38.363
68.8,1984,0.0
64.8,2021,0.0
115.1,2020,37.591
173.7,2020,40.89
172.0,2020,0.0
101.0,2021,38.92
172.7,2014,0.0
188.5,2012,0.0
189.3,2012,37.015
186.0,2019,0.0
163.3,1988,0.0
57.8,2021,0.0
72.9,2019,0.0
98.9,2021,37.982
68.1,2021,0.0
148.7,2018,37.074
53.5,2021,0.0
69.2,2021,0.0
99.2,2021,42.125
76.4,2021,0.0
121.5,2017,37.337
178.3,2019,40.844
121.1,2016,0.0
187.9,2019,41.801
100.5,2016,0.0
171.1,2020,38.013
80.6,2021,39.858
147.5,2015,0.0
127.8,2018,0.0
68.3,1986,0.0
165.0,2021,37.811
186.8,2019,37.072
175.3,2021,37.975
182.8,2021,37.964
76.6,2018,0.0
105.1,2021,0.0
174.7,2015,37.742
99.0,2012,37.062
111.4,2013,38.047
176.5,2019,38.117
87.1,2021,38.874
92.5,2020,37.898
174.1,1980,37.229
118.7,2013,0.0
92.1,2021,37.165
101.1,2020,42.198
89.9,1970,0.0
126.1,2019,0.0
183.6,2021,0.0
159.3,2010,0.0
174.1,2014,37.041
174.3,2019,0.0
169.8,2016,37.067
118.0,2021,38.563
182.1,2012,0.0
175.6,2015,0.0
135.9,2012,37.842
140.7,2020,40.818
108.7,2020,39.069
66.0,2014,0.0
73.1,2021,0.0
160.8,2021,37.112
54.3,2021,0.0
73.5,2020,39.314
99.7,2018,37.182
58.3,2021,0.0
186.8,2018,37.469
185.2,2012,0.0
172.7,2020,37.91
160.1,2018,37.663
182.3,2018,0.0
182.3,2014,0.0
190.2,2019,0.0
167.1,1980,37.971
168.6,2020,39.08
172.2,2012,37.511
178.1,1975,0.0
90.1,2021,39.001
139.4,2021,37.94
84.7,2017,37.297
116.1,2015,0.0
164.3,2019,38.094
115.9,2021,37.237
68.2,2021,0.0
175.2,2012,37.913
74.2,2020,41.994
187.9,2011,0.0
0.0,0,38.922
175.6,2015,37.681
76.3,2021,0.0
96.0,2021,38.28
179.0,2012,0.0
0.0,0,37.76
169.4,2018,0.0
183.2,2012,37.907
187.9,2020,40.121
186.8,2019,0.0
171.3,2014,0.0
162.7,1977,37.481
177.4,2016,0.0
176.2,2003,37.462
178.3,2019,0.0
166.8,2018,37.271
176.7,2013,0.0
73.9,1955,0.0
165.0,2016,37.48
182.1,2021,39.844
56.9,2019,0.0
104.0,2021,37.586
65.1,2021,0.0
91.3,2019,37.069
72.6,2020,0.0
128.0,2020,41.346
114.4,2016,0.0
173.0,2019,37.398
55.9,2021,0.0
84.7,2014,0.0
105.0,2015,37.379
91.8,2020,37.703
69.2,2021,0.0
175.6,2018,0.0
100.9,2015,0.0
57.5,2021,0.0
178.3,2021,37.943
140.3,2014,39.292
186.8,2013,37.779
165.0,2017,0.0
165.9,2021,37.887
101.1,2021,37.044
70.4,2021,0.0
66.9,2021,0.0
123.1,2021,40.332
111.4,2020,39.367
85.9,2021,37.928
100.8,2018,37.756
136.8,2016,0.0
83.8,2018,0.0
89.8,2021,37.49
103.3,2015,0.0
66.8,2021,0.0
68.1,2020,38.502
95.9,2021,38.367
177.9,2018,37.791
159.8,2016,38.882
131.1,2012,0.0
169.4,2014,37.226
0.0,0,0.0
98.6,2018,37.286
119.7,1969,37.445
176.5,2016,37.106
176.3,2017,37.625
169.1,2019,38.333
157.8,2014,37.85
98.5,2020,37.148
181.6,2013,37.744
90.6,2021,38.387
102.8,2021,41.789
99.9,2015,37.305
61.0,2021,0.0
101.0,2021,37.297
185.6,2019,37.743
129.9,2012,0.0
182.8,2020,37.716
72.9,2020,37.506
170.0,2021,41.763
119.3,1977,38.478
184.9,2020,38.377
95.2,2019,0.0
176.6,2020,37.892
187.3,2020,38.832
171.0,2013,37.292
182.3,2018,37.105
100.4,2020,40.074
86.9,2021,38.069
180.2,2015,0.0
178.5,2015,0.0
78.5,2021,0.0
179.4,2013,37.961
173.1,2013,37.927
182.6,2013,0.0
183.6,2017,0.0
94.6,2020,37.258
61.1,2021,0.0
86.4,2020,38.835
55.2,2021,0.0
147.0,2021,37.562
102.0,2018,0.0
93.6,2021,38.565
182.8,2018,37.435
168.0,2021,37.924
173.4,2020,37.015
170.0,2018,37.902
138.0,2012,37.547
57.4,2018,0.0
90.9,2020,38.962
99.3,2014,0.0
59.4,2021,0.0
0.0,0,0.0
104.1,2021,37.41
132.5,2020,37.51
144.2,2018,37.152
87.7,2021,38.864
134.8,2016,37.794
74.5,2021,0.0
54.1,2021,0.0
162.8,2021,0.0
68.1,2020,38.74
100.9,2021,40.006
198.7,2017,0.0
175.8,2016,0.0
177.8,2021,38.307
121.5,2019,38.302
102.3,2013,0.0
53.9,2021,0.0
106.4,2015,0.0
74.5,2021,0.0
143.3,2021,37.52
109.8,2021,39.096
130.5,2018,0.0
141.9,2019,37.92
85.2,2021,38.085
119.5,2015,37.919
65.4,2021,0.0
152.4,1981,38.884
145.0,2020,40.408
81.6,2015,0.0
65.2,2021,0.0
155.6,2019,37.987
101.4,2021,40.225
80.1,2021,0.0
139.4,2021,0.0
118.8,1964,37.832
126.0,2021,38.649
75.1,1948,0.0
148.0,1939,37.654
151.9,2021,39.258
76.4,2021,0.0
121.6,2020,42.046
121.4,2021,0.0
66.5,2021,0.0
141.5,2019,37.564
77.4,2021,0.0
89.9,2021,42.136
55.2,2021,0.0
100.8,2019,0.0
56.0,2021,0.0
132.1,2021,0.0
139.0,2014,0.0
179.2,2021,37.165
165.7,2021,38.352
181.0,2021,40.342
146.5,2020,37.655
59.2,2021,0.0
186.4,2018,0.0
147.2,2015,0.0
101.5,2015,37.027
171.3,2013,37.014
101.5,2020,37.828
59.8,1977,0.0
114.7,2016,39.254
95.3,2018,39.073
134.5,2019,38.02
86.7,2016,0.0
113.4,2019,37.47
100.6,2020,37.273
68.6,2020,40.721
128.9,2016,37.25
58.7,2021,0.0
168.8,2018,0.0
175.4,2018,37.329
179.0,2019,0.0
72.5,2012,37.821
171.1,2015,37.619
100.3,2021,37.618
181.9,2021,39.384
170.6,2013,0.0
134.3,2019,38.928
172.0,2020,40.038
62.3,2021,0.0
183.1,2020,41.247
81.1,2021,0.0
177.0,2015,0.0
58.5,2021,0.0
89.6,2021,39.041
114.8,2021,37.554
115.3,2014,0.0
